id,message,label,category,red_flags,source_type,difficulty,template_id,split
221,"Buổi tối, Tin nhắn báo có tài liệu miễn phí tại https://bao-mat.example/dangnhap nhưng trang yêu cầu đăng nhập tài khoản email.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T05,train
222,Tin nhắn báo có tài liệu miễn phí tại https://bao-mat.example/dangnhap nhưng trang yêu cầu đăng nhập tài khoản email.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T05,train
223,Tin nhắn báo có tài liệu miễn phí tại https://xac-minh.example/kiemtra nhưng trang yêu cầu đăng nhập tài khoản email.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T05,train
224,"Vào cuối ngày, Tin nhắn báo có tài liệu miễn phí tại https://phan-thuong.example/nhanqua nhưng trang đề nghị đăng nhập tài khoản email.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T05,train
225,Tin nhắn báo có tài liệu miễn phí tại https://nhan-qua.example/xacnhan nhưng trang yêu cầu đăng nhập tài khoản email.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T05,train
226,Bạn được yêu cầu tải tệp từ https://ho-tro.example/capnhat và cài ứng dụng ngoài kho ứng dụng chính thức.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T06,train
227,"Sau giờ học, Bạn được yêu cầu tải tệp từ https://ho-tro.example/capnhat và cài ứng dụng ngoài kho ứng dụng chính thức.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T06,train
228,"Qua hộp thư, Bạn được yêu cầu tải tệp từ https://xac-minh.example/kiemtra và cài ứng dụng ngoài kho ứng dụng chính thức.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T06,train
229,"Buổi sáng, Bạn được yêu cầu tải tệp từ https://ho-tro.example/capnhat và cài ứng dụng ngoài kho ứng dụng chính thức.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T06,train
230,"Buổi sáng, Bạn được yêu cầu tải tệp từ https://bao-mat.example/dangnhap và cài ứng dụng ngoài kho ứng dụng chính thức.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T06,train
231,Tin nhắn “xem video này có phải bạn không?” kèm https://phan-thuong.example/nhanqua đề nghị xác thực tài khoản.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T07,train
232,"Sau giờ học, Nội dung tin nhắn “xem video này có phải bạn không?” kèm https://ho-tro.example/capnhat yêu cầu xác thực tài khoản.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T07,train
233,Nội dung tin nhắn “xem video này có phải bạn không?” kèm https://nhan-qua.example/xacnhan yêu cầu xác thực tài khoản.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T07,train
234,Tin nhắn “xem video này có phải bạn không?” kèm https://bao-mat.example/dangnhap yêu cầu xác thực tài khoản.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T07,train
235,Tin nhắn “xem video này có phải bạn không?” kèm https://nhan-qua.example/xacnhan yêu cầu xác thực tài khoản.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,medium,LD5_SUSPICIOUS_LINK_T07,train
236,"Buổi tối, Một trang có địa chỉ gần giống trang quen thuộc yêu cầu bạn nhập tên đăng nhập và mật khẩu.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T08,validation
237,Một trang có địa chỉ gần giống trang quen thuộc yêu cầu bạn nhập tên đăng nhập và mật khẩu.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T08,validation
238,"Khi đang dùng điện thoại, Một trang có địa chỉ gần giống trang quen thuộc yêu cầu bạn nhập tên đăng nhập và mật khẩu.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T08,validation
239,"Qua hộp thư, Một trang có địa chỉ gần giống trang quen thuộc yêu cầu bạn nhập tên đăng nhập và mật khẩu.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T08,validation
240,"Vào cuối ngày, Một trang có địa chỉ gần giống trang quen thuộc yêu cầu bạn nhập tên đăng nhập và mật khẩu.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T08,validation
241,"Bạn nhận đường dẫn nhận quà https://nhan-qua.example/xacnhan; trang yêu cầu số điện thoại, mật khẩu và mã xác thực.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T09,validation
242,"Trong lúc kiểm tra thông báo, Bạn nhận đường dẫn nhận quà https://ho-tro.example/capnhat; trang yêu cầu số điện thoại, mật khẩu và mã xác thực.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T09,validation
243,"Trong ứng dụng nhắn tin, Bạn nhận đường dẫn nhận quà https://nhan-qua.example/xacnhan; trang yêu cầu số điện thoại, mật khẩu và mã xác thực.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T09,validation
244,"Qua hộp thư, Bạn nhận đường dẫn nhận quà https://bao-mat.example/dangnhap; trang yêu cầu số điện thoại, mật khẩu và mã xác thực.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T09,validation
245,"Trong một cuộc trò chuyện, Bạn nhận đường dẫn nhận quà https://xac-minh.example/kiemtra; trang yêu cầu số điện thoại, mật khẩu và mã xác thực.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T09,validation
246,"Qua hộp thư, Tin nhắn chứa liên kết lạ và nói rằng phải mở ngay lập tức để tránh mất quyền truy cập.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T10,test
247,"Sau giờ học, Tin nhắn chứa liên kết lạ và nói rằng phải mở ngay hôm nay để tránh mất quyền truy cập.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T10,test
248,Tin nhắn chứa liên kết lạ và nói rằng phải mở trước 18 giờ để tránh mất quyền truy cập.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T10,test
249,"Khi đang dùng điện thoại, Tin nhắn chứa liên kết lạ và nói rằng phải mở trong 10 phút để tránh mất quyền truy cập.",1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T10,test
250,Tin nhắn chứa liên kết lạ và nói rằng phải mở trong 5 phút để tránh mất quyền truy cập.,1,LD5_SUSPICIOUS_LINK,link;credential_theft,synthetic_for_research,hard,LD5_SUSPICIOUS_LINK_T10,test
251,"Sau giờ học, tài khoản mạng xã hội của bạn sẽ bị khóa trong 10 phút; hãy mở liên kết để xác minh.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T01,train
252,tài khoản email của bạn sẽ bị khóa ngay lập tức; hãy bấm vào đường link để xác minh.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T01,train
253,ví điện tử của bạn sẽ bị khóa ngay hôm nay; hãy bấm vào đường link để xác minh.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T01,train
254,"Trong lúc kiểm tra thông báo, tài khoản học tập của bạn sẽ bị khóa ngay hôm nay; hãy đăng nhập qua đường dẫn để xác minh.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T01,train
255,tài khoản trò chơi của bạn sẽ bị khóa trước 18 giờ; hãy đăng nhập qua đường dẫn để xác minh.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T01,train
256,Phát hiện đăng nhập bất thường trên tài khoản học tập; truy cập https://bao-mat.example/dangnhap để tránh bị vô hiệu hóa.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T02,train
257,"Vào cuối ngày, Phát hiện đăng nhập bất thường trên tài khoản email; truy cập https://bao-mat.example/dangnhap để tránh bị vô hiệu hóa.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T02,train
258,Phát hiện đăng nhập bất thường trên tài khoản trò chơi; truy cập https://nhan-qua.example/xacnhan để tránh bị vô hiệu hóa.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T02,train
259,"Buổi sáng, Phát hiện đăng nhập bất thường trên tài khoản học tập; truy cập https://phan-thuong.example/nhanqua để tránh bị vô hiệu hóa.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T02,train
260,"Buổi sáng, Phát hiện đăng nhập bất thường trên tài khoản trò chơi; truy cập https://bao-mat.example/dangnhap để tránh bị vô hiệu hóa.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T02,train
261,Tài khoản ứng dụng ngân hàng vi phạm chính sách; đăng nhập bằng đường link được gửi để khôi phục.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T03,train
262,Tài khoản tài khoản email vi phạm chính sách; đăng nhập bằng đường link được gửi để khôi phục.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T03,train
263,"Vào cuối ngày, Tài khoản tài khoản mạng xã hội vi phạm chính sách; đăng nhập bằng liên kết được gửi để khôi phục.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T03,train
264,Tài khoản tài khoản trò chơi vi phạm chính sách; đăng nhập bằng đường link được gửi để khôi phục.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T03,train
265,Tài khoản tài khoản mạng xã hội vi phạm chính sách; đăng nhập bằng đường link được gửi để khôi phục.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,easy,LD6_ACCOUNT_LOCK_T03,train
266,"Nếu không xác nhận thông tin trong 5 phút, ứng dụng ngân hàng sẽ bị xóa vĩnh viễn.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T04,train
267,"Vào cuối ngày, Nếu không xác nhận thông tin trong 10 phút, ví điện tử sẽ bị xóa vĩnh viễn.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T04,train
268,"Nếu không xác nhận thông tin ngay hôm nay, ứng dụng ngân hàng sẽ bị xóa vĩnh viễn.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T04,train
269,"Nếu không xác nhận thông tin trong 5 phút, ví điện tử sẽ bị xóa vĩnh viễn.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T04,train
270,"Khi đang dùng điện thoại, Nếu không xác nhận thông tin ngay lập tức, ví điện tử sẽ bị xóa vĩnh viễn.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T04,train
271,Hệ thống cảnh báo tài khoản học tập đã bị báo cáo; bấm link và nhập mật khẩu để khiếu nại.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T05,train
272,Hệ thống cảnh báo tài khoản trò chơi đã bị báo cáo; bấm link và nhập mật khẩu để khiếu nại.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T05,train
273,"Sau giờ học, Hệ thống cảnh báo tài khoản trò chơi đã bị báo cáo; bấm link và nhập mật khẩu để khiếu nại.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T05,train
274,Hệ thống cảnh báo tài khoản email đã bị báo cáo; bấm link và nhập mật khẩu để khiếu nại.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T05,train
275,"Qua hộp thư, Hệ thống cảnh báo tài khoản trò chơi đã bị báo cáo; bấm link và nhập mật khẩu để khiếu nại.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T05,train
276,"Trong lúc kiểm tra thông báo, Thông báo khẩn: tài khoản mạng xã hội hết hạn xác minh, hãy nhập lại thông tin tại https://nhan-qua.example/xacnhan.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T06,train
277,"Trong lúc kiểm tra thông báo, Thông báo khẩn: tài khoản học tập hết hạn xác minh, hãy nhập lại thông tin tại https://xac-minh.example/kiemtra.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T06,train
278,"Thông báo khẩn: tài khoản trò chơi hết hạn xác minh, hãy nhập lại thông tin tại https://phan-thuong.example/nhanqua.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T06,train
279,"Qua hộp thư, Thông báo khẩn: ứng dụng ngân hàng hết hạn xác minh, hãy nhập lại thông tin tại https://ho-tro.example/capnhat.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T06,train
280,"Buổi tối, Thông báo khẩn: ứng dụng ngân hàng hết hạn xác minh, hãy nhập lại thông tin tại https://ho-tro.example/capnhat.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T06,train
281,"Trong ứng dụng nhắn tin, Bạn có 10 phút để mở khóa ví điện tử; cần cung cấp mã OTP cho nhân viên hỗ trợ.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T07,train
282,Bạn có 10 phút để mở khóa tài khoản mạng xã hội; cần cung cấp mã OTP cho nhân viên hỗ trợ.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T07,train
283,"Buổi sáng, Bạn có 10 phút để mở khóa tài khoản học tập; cần cung cấp mã OTP cho nhân viên hỗ trợ.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T07,train
284,Bạn có 10 phút để mở khóa tài khoản trò chơi; cần cung cấp mã OTP cho nhân viên hỗ trợ.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T07,train
285,Bạn có 10 phút để mở khóa ví điện tử; cần cung cấp mã OTP cho nhân viên hỗ trợ.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,medium,LD6_ACCOUNT_LOCK_T07,train
286,"Trong một cuộc trò chuyện, Một tin nhắn nói tài khoản mạng xã hội bị xâm nhập và yêu cầu cài ứng dụng bảo mật từ link lạ.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T08,validation
287,"Sau giờ học, Một tin nhắn nói tài khoản mạng xã hội bị xâm nhập và yêu cầu cài ứng dụng bảo mật từ link lạ.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T08,validation
288,Một tin nhắn nói tài khoản mạng xã hội bị xâm nhập và yêu cầu cài ứng dụng bảo mật từ link lạ.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T08,validation
289,"Qua hộp thư, Một tin nhắn nói ví điện tử bị xâm nhập và yêu cầu cài ứng dụng bảo mật từ link lạ.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T08,validation
290,"Khi đang dùng điện thoại, Một tin nhắn nói tài khoản học tập bị xâm nhập và đề nghị cài ứng dụng bảo mật từ link lạ.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T08,validation
291,"Vào cuối ngày, Tài khoản ứng dụng ngân hàng sắp bị giới hạn; hãy chuyển một khoản phí xác minh để tiếp tục sử dụng.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T09,test
292,"Qua hộp thư, Tài khoản tài khoản email sắp bị giới hạn; hãy chuyển một khoản phí xác minh để tiếp tục sử dụng.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T09,test
293,Tài khoản tài khoản mạng xã hội sắp bị giới hạn; hãy chuyển một khoản phí xác minh để tiếp tục sử dụng.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T09,test
294,Tài khoản tài khoản trò chơi sắp bị giới hạn; hãy chuyển một khoản phí xác minh để tiếp tục sử dụng.,1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T09,test
295,"Trong ứng dụng nhắn tin, Tài khoản ứng dụng ngân hàng sắp bị giới hạn; hãy chuyển một khoản phí xác minh để tiếp tục sử dụng.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T09,test
296,"Trung tâm hỗ trợ thông báo tài khoản trò chơi bị treo, yêu cầu đăng nhập lại qua https://phan-thuong.example/nhanqua.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T10,test
297,"Trung tâm hỗ trợ thông báo tài khoản email bị treo, đề nghị đăng nhập lại qua https://xac-minh.example/kiemtra.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T10,test
298,"Trung tâm hỗ trợ thông báo tài khoản email bị treo, yêu cầu đăng nhập lại qua https://bao-mat.example/dangnhap.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T10,test
299,"Trong ứng dụng nhắn tin, Trung tâm hỗ trợ thông báo ứng dụng ngân hàng bị treo, yêu cầu đăng nhập lại qua https://bao-mat.example/dangnhap.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T10,test
300,"Trong ứng dụng nhắn tin, Trung tâm hỗ trợ thông báo tài khoản trò chơi bị treo, đề nghị đăng nhập lại qua https://xac-minh.example/kiemtra.",1,LD6_ACCOUNT_LOCK,account_lock;urgency;link,synthetic_for_research,hard,LD6_ACCOUNT_LOCK_T10,test
301,"Trong ứng dụng nhắn tin, Tuyển nhập dữ liệu tại nhà, thu nhập cao; nạp trước 200 nghìn đồng để nhận nhiệm vụ đầu tiên.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T01,train
302,"Tuyển đánh giá sản phẩm online, thu nhập cao; nạp trước 1 triệu đồng để nhận nhiệm vụ đầu tiên.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T01,train
303,"Vào cuối ngày, Tuyển xử lý đơn hàng trực tuyến, thu nhập cao; nạp trước 500 nghìn đồng để nhận nhiệm vụ đầu tiên.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T01,train
304,"Trong lúc kiểm tra thông báo, Tuyển cộng tác viên chốt đơn, thu nhập cao; nạp trước 100 nghìn đồng để nhận nhiệm vụ đầu tiên.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T01,train
305,"Buổi tối, Tuyển cộng tác viên chốt đơn, thu nhập cao; nạp trước 100 nghìn đồng để nhận nhiệm vụ đầu tiên.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T01,train
306,"Làm đầu tư theo nhóm tín hiệu tại nhà, mỗi ngày nhận tiền; cần đóng 1 triệu đồng phí kích hoạt tài khoản.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T02,train
307,"Buổi sáng, Làm làm nhiệm vụ trên ứng dụng tại nhà, mỗi ngày nhận tiền; cần đóng 200 nghìn đồng phí kích hoạt tài khoản.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T02,train
308,"Trong ứng dụng nhắn tin, Làm nhập dữ liệu tại nhà tại nhà, mỗi ngày nhận tiền; cần đóng 100 nghìn đồng phí kích hoạt tài khoản.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T02,train
309,"Làm xử lý đơn hàng trực tuyến tại nhà, mỗi ngày nhận tiền; cần đóng 500 nghìn đồng phí kích hoạt tài khoản.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T02,train
310,"Làm nhập dữ liệu tại nhà tại nhà, mỗi ngày nhận tiền; cần đóng 200 nghìn đồng phí kích hoạt tài khoản.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T02,train
311,"Qua hộp thư, Cơ hội đầu tư lợi nhuận 30% mỗi tuần, chuyển 200 nghìn đồng để tham gia nhóm VIP.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T03,train
312,"Khi đang dùng điện thoại, Cơ hội đầu tư lợi nhuận 30% mỗi tuần, chuyển 1 triệu đồng để tham gia nhóm VIP.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T03,train
313,"Cơ hội đầu tư lợi nhuận 30% mỗi tuần, chuyển 300 nghìn đồng để tham gia nhóm VIP.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T03,train
314,"Cơ hội đầu tư lợi nhuận 30% mỗi tuần, chuyển 500 nghìn đồng để tham gia nhóm VIP.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T03,train
315,"Qua hộp thư, Cơ hội đầu tư lợi nhuận 30% mỗi tuần, chuyển 500 nghìn đồng để tham gia nhóm VIP.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,easy,LD7_JOB_INVESTMENT_T03,train
316,Bạn được mời làm xử lý đơn hàng trực tuyến; muốn rút hoa hồng phải nạp thêm 100 nghìn đồng.,1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T04,train
317,Bạn được mời làm làm nhiệm vụ trên ứng dụng; muốn rút hoa hồng phải nạp thêm 100 nghìn đồng.,1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T04,train
318,"Buổi sáng, Bạn được mời làm cộng tác viên chốt đơn; muốn rút hoa hồng phải nạp thêm 500 nghìn đồng.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T04,train
319,Bạn được mời làm xử lý đơn hàng trực tuyến; muốn rút hoa hồng phải nạp thêm 200 nghìn đồng.,1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T04,train
320,"Trong một cuộc trò chuyện, Bạn được mời làm đầu tư theo nhóm tín hiệu; muốn rút hoa hồng phải nạp thêm 500 nghìn đồng.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T04,train
321,Chương trình đầu tư cam kết không lỗ; chuyển tiền ngay lập tức để giữ suất.,1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T05,train
322,"Trong lúc kiểm tra thông báo, Chương trình đầu tư cam kết không lỗ; chuyển tiền trong 5 phút để giữ suất.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T05,train
323,"Sau giờ học, Chương trình đầu tư cam kết không lỗ; chuyển tiền ngay hôm nay để giữ suất.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T05,train
324,"Buổi tối, Chương trình đầu tư cam kết không lỗ; chuyển tiền trong 5 phút để giữ suất.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T05,train
325,"Trong một cuộc trò chuyện, Chương trình đầu tư cam kết không lỗ; chuyển tiền ngay lập tức để giữ suất.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T05,train
326,Nhận việc online không cần kinh nghiệm; đóng phí hồ sơ 100 nghìn đồng rồi mới được giao việc.,1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T06,train
327,"Vào cuối ngày, Nhận việc online không cần kinh nghiệm; đóng phí hồ sơ 100 nghìn đồng rồi mới được giao việc.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T06,train
328,"Qua hộp thư, Nhận việc online không cần kinh nghiệm; đóng phí hồ sơ 500 nghìn đồng rồi mới được giao việc.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T06,train
